customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
3119,Earle,Frisby,Male,13,1960/1/11,,n/a,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,19
3120,Lauree,O'Donnell,Female,89,1979/2/4,Clinical Specialist,Health,Mass Customer,N,Z????????A????????L??????????G??O?????,Yes,10
3121,Mahmoud,Batterbee,Male,82,1959/5/11,Data Coordiator,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,19
3122,Cthrine,Orans,Female,17,1980/8/17,,Manufacturing,High Net Worth,N,null,Yes,15
3123,Tina,Riggulsford,Female,71,1976/8/17,Dental Hygienist,Health,High Net Worth,N,??????????????,No,20
3124,Anastasie,Le Grand,Female,73,1981/2/3,Account Executive,Retail,High Net Worth,N,??????,Yes,9
3125,Krystyna,Scarasbrick,Female,2,1978/8/21,Social Worker,Health,High Net Worth,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,Yes,5
3126,Bondon,Deeley,Male,7,1986/10/16,Statistician IV,Financial Services,High Net Worth,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,No,12
3127,Tucker,Lewsley,Male,39,1971/1/31,Research Nurse,Health,Mass Customer,N,?,No,10
3128,Betteanne,Alldread,Female,96,1965/6/26,Geological Engineer,Manufacturing,High Net Worth,N,(???????????????? ?????,Yes,16
3129,Leola,Mandrier,Female,44,1955/9/25,Analog Circuit Design manager,Property,High Net Worth,N,(??????????????? ?????),Yes,11
3130,Krissy,Robard,Female,53,1971/1/25,VP Product Management,Telecommunications,Mass Customer,N,???,No,17
3131,Sybilla,O' Markey,Female,63,1999/2/24,,Retail,Affluent Customer,N,,Yes,3
3132,Nicko,Artois,Male,33,1975/4/15,Sales Representative,Retail,Mass Customer,N,1.00E+02,Yes,7
3133,Eda,MacCheyne,Female,89,1999/5/10,Quality Control Specialist,Manufacturing,Mass Customer,N,NIL,No,2
3134,Pierette,Roseman,Female,53,1995/1/20,,Manufacturing,Mass Customer,N,??test??,No,5
3135,Titus,Worsall,Male,83,1962/1/14,Staff Scientist,Financial Services,Mass Customer,N,?????????,No,16
3136,Leonardo,Brennon,Male,60,1998/8/25,Marketing Manager,Retail,Mass Customer,N,?????????????????????,Yes,3
3137,Cathlene,,Female,48,1993/3/13,Web Designer III,n/a,Mass Customer,N,"??? ???? ??????? ????????????????, ?????????? ??????????????? ??? ????. ???? ????? ??????????? ????????? ????. ????? ???????????? ?????????????-???????? ??? ??????. ????????? ??????????? ???? ???, ?????? ?",No,9
3138,Wait,Pardey,Male,34,1971/2/19,Paralegal,Financial Services,Mass Customer,N,?,Yes,6
3139,Pail,De Blasi,Male,65,1973/6/13,Paralegal,Financial Services,High Net Worth,N,"??? ???? ??????? ????????????????, ?????????? ??????????????? ??? ????. ???? ????? ??????????? ????????? ????. ????? ???????????? ?????????????-???????? ??? ??????. ????????? ??????????? ???? ???, ?????? ?",Yes,17
3140,Britt,Muddimer,Female,2,1985/6/11,Legal Assistant,Manufacturing,High Net Worth,N,?????I?????n???v????ok??????i?????????n??????????g?????????? ??t???h???e???? ??????f??????e??e??????l???i??????n????????g? ??o?????f????? ???????c?????????h????????a??????o??????s????????????.??,No,16
3141,Esmaria,Kiernan,Female,92,1995/11/4,Associate Professor,Retail,Mass Customer,N,?? ? ? ?,Yes,3
3142,Hubert,Kliner,Male,98,1992/8/4,Electrical Engineer,Manufacturing,Mass Customer,N,?,No,6
3143,Corabelle,Streatfeild,Female,0,1996/10/24,Chief Design Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),No,5
3144,Ringo,Everson,Male,94,1978/10/29,Programmer Analyst III,Manufacturing,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,8
3145,Gar,Barnewille,Male,17,1978/6/17,Paralegal,Financial Services,High Net Worth,N,?,Yes,7
3146,Fredrika,Kleinmintz,Female,79,1978/1/28,Project Manager,Property,Mass Customer,N,??test??,No,15
3147,Bonnee,Farley,Female,21,1976/10/2,,Retail,Affluent Customer,N,!@#$%^&*(),Yes,17
3148,Berky,Degoix,Male,11,1974/10/9,Human Resources Assistant IV,n/a,High Net Worth,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,Yes,10
3149,Caprice,Pack,Female,31,1980/9/3,Tax Accountant,n/a,Affluent Customer,N,"??? ???? ??????? ????????????????, ?????????? ??????????????? ??? ????. ???? ????? ??????????? ????????? ????. ????? ???????????? ?????????????-???????? ??? ??????. ????????? ??????????? ???? ???, ?????? ?",Yes,5
3150,Morissa,Wolfendell,Female,66,1991/10/7,Sales Associate,Financial Services,Mass Customer,N,,No,5
3151,Thorn,Choffin,U,20,,Senior Developer,IT,Affluent Customer,N,,Yes,
3152,Lettie,McGenis,Female,6,1999/6/7,Teacher,Financial Services,High Net Worth,N,?,Yes,3
3153,Hannis,Jakubovits,Female,87,1973/12/30,Compensation Analyst,Financial Services,High Net Worth,N,1.00E+02,No,15
3154,Angil,Ellesmere,Female,63,1957/11/21,Desktop Support Technician,Telecommunications,Mass Customer,N,?????(???????,Yes,19
3155,Tiphani,Fritz,Female,88,1976/12/25,Office Assistant I,IT,Affluent Customer,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,Yes,21
3156,Bearnard,Letixier,Male,23,1976/9/28,,Financial Services,Mass Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",No,4
3157,Hurlee,Fasson,Male,46,1997/7/19,,Retail,Mass Customer,N,$1.00,Yes,1
3158,Korey,Lansbury,Male,27,1970/5/2,VP Quality Control,Telecommunications,Mass Customer,N,???????????test???????????? ??????????,Yes,12
3159,Jesus,MacShirie,Male,16,1967/2/1,,Financial Services,Affluent Customer,N,?? ? ? ? ? ? ? ?,No,12
3160,Eadmund,Braycotton,Male,87,1978/7/3,Mechanical Systems Engineer,IT,Mass Customer,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,No,21
3161,Cindie,Naldrett,Female,71,1977/2/16,,Financial Services,Mass Customer,N,??????????????????????,Yes,4
3162,Deanne,Delacour,Female,76,1978/2/24,Media Manager IV,Argiculture,Mass Customer,N,?,Yes,15
3163,Irvine,Mc Mechan,Male,38,1968/6/1,Environmental Specialist,Argiculture,Affluent Customer,N,????,No,19
3164,Hortensia,Rainger,Female,53,1986/1/14,Human Resources Assistant II,Manufacturing,Mass Customer,N,-1.00E+02,Yes,14
3165,Vyky,Coppen,Female,56,1975/5/18,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,(???????????????? ?????,Yes,10
3166,Bronson,Plowman,Male,96,1955/5/11,Social Worker,Health,Mass Customer,N,<img src=x onerror=alert('hi') />,No,20
3167,Vernor,Stedall,Male,36,1995/1/20,Web Designer IV,Property,Mass Customer,N,?????????????????,No,5
3168,Johan,Dudderidge,Male,89,1976/2/16,Assistant Manager,Health,Affluent Customer,N,??H????????e? ?????????w?h????o???????? ???????W??????a?????i??????????t??????s???? ??????B????????e??h????????i?????????????n?d?????? ???????????T????????h??????e????? ?????W???????a???????,No,22
3169,Maxim,Chavrin,Male,96,1964/1/12,Payment Adjustment Coordinator,IT,Mass Customer,N,(??????????????? ?????),Yes,19
3170,Bethanne,Kytter,Female,67,1968/1/26,Nurse Practicioner,Entertainment,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,11
3171,Leif,,Male,36,1967/5/23,Account Coordinator,Financial Services,Affluent Customer,N,???,Yes,10
3172,Marje,Kennewell,Female,69,1961/12/17,,Retail,Affluent Customer,N,"__??(,_,*)",No,5
3173,Angelo,,Male,55,2001/10/10,Computer Systems Analyst I,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,1
3174,Odele,Blackmore,Female,67,1976/11/16,Research Associate,Financial Services,Affluent Customer,N,??????,No,9
3175,Alphard,Cradduck,Male,82,1984/12/30,Operator,Health,Mass Customer,N,01-Feb,No,16
3176,Rafe,Antoniak,Male,60,1977/12/4,Physical Therapy Assistant,n/a,Affluent Customer,N,??test??,No,16
3177,Titos,Scanes,Male,93,1978/5/7,Database Administrator IV,n/a,Affluent Customer,N,????test??,No,6
3178,Gan,Marrion,Male,21,1971/9/28,VP Quality Control,Retail,Mass Customer,N,0/0,Yes,9
3179,Jarid,Redwood,Male,87,1979/11/4,Assistant Media Planner,Entertainment,Affluent Customer,N,?? ? ? ? ? ? ? ?,Yes,17
3180,Gage,,Male,96,1974/6/14,Business Systems Development Analyst,IT,Mass Customer,N,-1.00E+00,Yes,19
3181,Ferd,Chominski,Male,39,1976/9/29,Senior Editor,Financial Services,High Net Worth,N,?,No,6
3182,Catherina,Hammel,Female,50,1967/10/3,,Financial Services,Affluent Customer,N,0,No,15
3183,Craig,Phethean,Male,64,1974/6/19,Junior Executive,Health,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,14
3184,Marlee,Brundle,Female,2,1976/11/8,Civil Engineer,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,7
3185,Duky,Crichley,Male,25,1956/1/18,Senior Financial Analyst,Financial Services,Mass Customer,N,-$1.00,No,10
3186,Rora,Warre,Female,22,1997/5/9,,n/a,Mass Customer,N,-1.00E+02,Yes,2
3187,Samuele,Roycroft,Male,75,1974/5/12,Senior Quality Engineer,Financial Services,Mass Customer,N,-1.00E+02,Yes,14
3188,Boyd,,Male,94,1999/7/7,Actuary,Financial Services,Mass Customer,N,?? ? ? ?,No,1
3189,Abbott,Knaggs,Male,40,1963/3/1,Environmental Specialist,Financial Services,Mass Customer,N,NIL,No,11
3190,Lizabeth,Carswell,Female,18,1985/2/5,,n/a,Affluent Customer,N,`?????????????????????,No,15
3191,Bobbette,Amps,Female,29,1959/7/8,Director of Sales,Financial Services,Affluent Customer,N,??????,Yes,12
3192,Illa,Klemenz,Female,37,1968/9/18,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,??,Yes,16
3193,Augusta,Henryson,Female,6,1978/7/4,Web Designer IV,Property,High Net Worth,N,1.00E+96,No,7
3194,Hakeem,Bernardinelli,Male,38,1978/3/11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,??????,No,11
3195,Vickie,West,Female,4,1981/3/30,Tax Accountant,Manufacturing,Mass Customer,N,??,No,18
3196,Teddi,Adcocks,Female,11,1977/8/4,Engineer IV,Health,Mass Customer,N,"??????????????????, ?????????? ???????????, ????? ?????????????????, ???????? ????????????",No,8
3197,Stern,Ilyenko,Male,83,1976/2/18,Environmental Specialist,Health,High Net Worth,N,?? ? ? ? ? ? ? ?,No,14
3198,Dur,Knappen,Male,66,1997/8/2,Media Manager III,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,1
3199,Florry,Neasam,Female,98,1969/8/31,Product Engineer,n/a,Mass Customer,N,???,Yes,15
3200,Marna,,Female,51,1995/11/3,Environmental Tech,Manufacturing,Mass Customer,N,???????????(??????????)?????????,No,1
3201,Zed,Blanckley,Male,61,2000/3/31,Assistant Professor,Financial Services,Mass Customer,N,?? ? ? ? ? ? ? ??,Yes,1
3202,Garry,Gadson,Male,74,1994/9/10,Office Assistant IV,Financial Services,Mass Customer,N,"__??(,_,*)",Yes,2
3203,Swen,Merioth,Male,25,1985/2/5,GIS Technical Architect,n/a,Affluent Customer,N,1.00E+02,Yes,7
3204,Ibby,Beedon,Female,51,1994/11/26,Media Manager III,Health,Mass Customer,N,"<>?:""{}|_+",Yes,4
3205,Egan,Flockhart,Male,35,1959/4/20,Account Executive,n/a,Mass Customer,N,"<>?:""{}|_+",No,20
3206,Elbertine,Trewin,Female,32,1995/3/23,Financial Advisor,Financial Services,Mass Customer,N,?????????????????,No,1
3207,Anica,Halfhyde,Female,46,1987/8/29,,n/a,Mass Customer,N,??????????????,No,21
3208,Jeanne,O'Meara,Female,53,1967/2/6,VP Marketing,n/a,High Net Worth,N,?????????????????????,No,15
3209,Clarie,Markushkin,Female,10,1964/3/28,Civil Engineer,Manufacturing,Affluent Customer,N,1.00E+96,No,15
3210,Stella,Abreheart,Female,80,1988/2/1,Junior Executive,Manufacturing,Mass Customer,N,1,No,1
3211,Betsy,Cosh,Female,52,1993/6/12,Automation Specialist II,Health,High Net Worth,N,1'; DROP TABLE users--,Yes,7
3212,Corella,Bartomeu,Female,62,1981/1/15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,??????,No,13
3213,Marcile,Vasiliev,Female,27,1971/9/26,,Telecommunications,Affluent Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,Yes,16
3214,Cindelyn,Balas,Female,2,1993/1/21,Software Engineer III,Financial Services,Mass Customer,N,??test??,Yes,9
3215,Wolfgang,Raffles,Male,14,1976/9/28,General Manager,n/a,Mass Customer,N,-$1.00,Yes,7
3216,Edgar,Ordish,Male,59,1998/5/8,Database Administrator III,Manufacturing,Mass Customer,N,-1.00E+02,Yes,1
3217,Lorena,Titterrell,Female,95,1968/3/12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,0/0,No,8
3218,Conny,Starbeck,Female,38,1976/2/12,Information Systems Manager,Argiculture,Mass Customer,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,Yes,22
3219,Denyse,Scutts,Female,94,1998/1/6,Web Developer III,Financial Services,Mass Customer,N,1.00E+02,No,3
3220,Hunt,Linn,Male,53,1972/7/26,Research Assistant IV,Manufacturing,Affluent Customer,N,?????(???????,No,11
3221,Brigid,Quigley,Female,59,1959/9/25,Internal Auditor,Property,High Net Worth,N,?? ? ? ? ? ? ? ?,Yes,11
3222,Caralie,Sellors,U,40,,Senior Editor,IT,Affluent Customer,N,,No,
3223,Tiffi,Wortt,U,44,,Database Administrator III,IT,Mass Customer,N,,Yes,
3224,Darell,Mulqueeny,Female,67,1996/3/12,Automation Specialist III,Manufacturing,Affluent Customer,N,?????(???????,No,3
3225,Durante,Reddan,Male,19,1980/6/19,Chief Design Engineer,Health,Mass Customer,N,??????????,Yes,4
3226,Andi,Whittet,Female,43,1973/3/29,,Entertainment,Affluent Customer,N,-$1.00,No,11
3227,Costa,Sharpin,Male,37,1995/12/6,,Manufacturing,Affluent Customer,N,1;DROP TABLE users,No,2
3228,Margette,Donaghie,Female,36,1964/8/16,Social Worker,Health,Mass Customer,N,?????I?????n???v????ok??????i?????????n??????????g?????????? ??t???h???e???? ??????f??????e??e??????l???i??????n????????g? ??o?????f????? ???????c?????????h????????a??????o??????s????????????.??,No,13
3229,Carrol,Gheorghie,Male,69,1964/10/18,Sales Representative,Retail,High Net Worth,N,"__??(,_,*)",Yes,6
3230,Calida,Clardge,Female,31,1970/2/14,Executive Secretary,Financial Services,Mass Customer,N,?? ? ? ?,No,12
3231,Cazzie,Gravell,Male,84,1976/5/29,,n/a,Affluent Customer,N,null,Yes,16
3232,Rose,Milsom,Female,7,1993/10/10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,?????????,Yes,9
3233,Xever,Feeley,Male,7,1959/1/6,Tax Accountant,Financial Services,Mass Customer,N,0???? 1???? 2???? 3???? 4???? 5???? 6???? 7???? 8???? 9???? ?,Yes,17
3234,Mata,Hoggan,Male,35,1987/4/15,Safety Technician II,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,19
3235,Leif,Woolfall,Male,88,1965/5/15,Business Systems Development Analyst,Property,Affluent Customer,N,??test??,Yes,12
3236,Edsel,Arguile,Male,37,1993/4/1,,Manufacturing,Mass Customer,N,?????????????????,Yes,5
3237,Astrid,Sumnall,Female,94,1964/8/15,Assistant Manager,Manufacturing,Mass Customer,N,???????????????,No,13
3238,Sauveur,Edmands,Male,23,1977/7/20,Executive Secretary,Retail,Mass Customer,N,"<>?:""{}|_+",No,14
3239,Wendi,Hew,Female,15,1971/12/6,Staff Scientist,Health,High Net Worth,N,???????????????,No,5
3240,Ryon,Elsay,Male,90,1976/9/4,Chief Design Engineer,n/a,Mass Customer,N,(??????????????? ?????),Yes,6
3241,Milt,Erett,Male,34,1979/10/29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,???????? ?????????,Yes,16
3242,Lib,Schohier,Female,4,1958/3/7,General Manager,Manufacturing,Affluent Customer,N,???,Yes,14
3243,Tim,Besset,Male,24,1973/5/19,Media Manager I,Health,Mass Customer,N,1.00E+02,No,7
3244,Rosene,Bullar,Female,24,1959/5/8,Systems Administrator I,Financial Services,Mass Customer,N,?????????T?????????h???e??????????? ?????????N???e???z??????p??????????e???????r???????????d?????????i?????????a???????n?? ???????h???i???v???e????-????????m??????i?????n??d??? ??????o?????????,No,13
3245,Wainwright,Succamore,Male,86,1959/3/27,Graphic Designer,IT,High Net Worth,N,?? ? ? ? ? ? ? ?,No,7
3246,Norene,Merle,Female,73,1968/5/20,Senior Cost Accountant,Financial Services,Mass Customer,N,??????????????????????,Yes,4
3247,Bellanca,Raymond,Female,0,1985/4/9,Structural Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),Yes,5
3248,Alastair,Van der Beken,Male,32,1957/5/15,Programmer Analyst II,n/a,Affluent Customer,N,`?????????????????????,No,5
3249,Cortney,Leet,Female,46,1981/8/23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,,Yes,14
3250,Hussein,Ticic,Male,27,1992/4/16,,Argiculture,High Net Worth,N,(???????????????? ?????,Yes,4
3251,Cammie,Edridge,Female,95,1976/8/27,Safety Technician II,Financial Services,High Net Worth,N,-0.5,Yes,8
3252,Alexia,McTerrelly,Female,59,1987/6/15,GIS Technical Architect,n/a,High Net Worth,N,??????????????????????,Yes,14
3253,Bernadine,Shakeshaft,Female,42,1990/2/10,Cost Accountant,Financial Services,High Net Worth,N,?????????????????,Yes,7
3254,Lissy,Paliser,Female,8,2001/5/22,Human Resources Assistant I,Financial Services,Mass Customer,N,?,No,1
3255,Sutherlan,Truin,U,47,,Engineer IV,IT,High Net Worth,N,,No,
3256,Collen,Kew,Female,76,1986/2/6,Professor,Financial Services,Affluent Customer,N,??test??,No,6
3257,Travis,Hulatt,Male,64,1980/5/7,Senior Editor,n/a,Mass Customer,N,??,Yes,10
3258,Hettie,Godden,Female,77,1978/12/10,Sales Representative,Retail,Mass Customer,N,Z????????A????????L??????????G??O?????,Yes,18
3259,Rabi,,Male,74,1953/11/4,Quality Control Specialist,n/a,High Net Worth,N,,No,10
3260,Kelsy,Rao,Female,6,1979/5/30,Research Associate,Telecommunications,High Net Worth,N,(??????????????? ?????),No,11
3261,Benedicto,Blumire,Male,6,1975/1/30,,Property,Mass Customer,N,??nb??l? ?u???? ???olop ?? ???oq?l ?n ?unp??p???u?? ??od???? po??sn??? op p?s '???l? ?u???s??d??p? ??n?????suo? '????? ???s ??olop ??nsd?? ?????o??,Yes,5
3262,Maynord,L'Episcopi,Male,65,1959/10/14,Product Engineer,Entertainment,Mass Customer,N,"'""''''""",No,12
3263,Quentin,Forte,Female,37,1981/8/21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,(???????????????? ?????,No,5
3264,Garret,Higginbottam,Male,88,1978/8/19,,Financial Services,Mass Customer,N,???????????????? ????????????????,Yes,17
3265,Isaak,Higounet,Male,64,1967/6/2,Clinical Specialist,Health,High Net Worth,N,null,No,11
3266,Lambert,Edser,Male,68,1995/5/21,Account Representative III,n/a,Mass Customer,N,(???? ? ????),Yes,5
3267,Gerri,Prott,Male,20,1987/5/30,,Property,High Net Worth,N,1.00E+02,Yes,9
3268,Estelle,Sam,Female,93,1986/5/31,General Manager,Manufacturing,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,20
3269,Kalvin,Paskin,Male,96,1994/12/1,GIS Technical Architect,n/a,Mass Customer,N,1.00E+02,No,1
3270,Tracey,Redsull,Male,47,1957/4/12,Administrative Officer,Financial Services,Mass Customer,N,1/0,Yes,5
3271,Daisi,Philip,Female,21,1986/4/18,Chief Design Engineer,Property,High Net Worth,N,(???? ? ????),Yes,16
3272,Bar,Frankcom,Male,75,1993/6/4,Payment Adjustment Coordinator,n/a,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,9
3273,Darline,Alpes,Female,72,1978/5/17,General Manager,Entertainment,Mass Customer,N,T???????o? ??i????????n???v??????o???????ke?????????????? ?t???????????h????????????e?????????? ?????????h?????????i??????????v???e??????????-m??i?n??????????d????????????? ?????????r???e?p??r????????e???????s?,No,11
3274,Tory,Dosdell,Female,44,1973/4/26,,Financial Services,Mass Customer,N,"__??(,_,*)",Yes,18
3275,Lela,Carrell,Female,24,1975/10/22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,???????????????,No,6
3276,Goddart,Pavelin,Male,10,1979/4/18,Legal Assistant,n/a,High Net Worth,N,??????????????,No,3
3277,Demetris,Shapcote,Male,92,1962/4/20,Computer Systems Analyst I,n/a,Affluent Customer,N,??H????????e? ?????????w?h????o???????? ???????W??????a?????i??????????t??????s???? ??????B????????e??h????????i?????????????n?d?????? ???????????T????????h??????e????? ?????W???????a???????,No,10
3278,Marcel,Eddolls,Male,66,1982/6/22,VP Product Management,Financial Services,Affluent Customer,N,??????,No,9
3279,Morgun,Razoux,Male,55,1959/2/18,Staff Scientist,Financial Services,Mass Customer,N,1.00E+96,No,14
